time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,0.3047287787132394,1.214509776170513,15.993756850757167,0.1503235235117737,6.2277556775418965,0.0,0.4653325778602406,1.6423547414244768,4.083316049590085,0.12159047805542286,-0.0138320799387316,0.0,417.21633626266606,417.2827576691484,416.2601758185679,417.30418054344693
2.520000000000002,0.33372145557289506,1.315928717832928,16.24020149133118,0.15812449867679135,6.226939039029073,0.0,0.5011506620775941,1.7389276035021466,4.131127355485213,0.14302430545957484,-0.013171415672328393,0.0,440.9835124584351,441.0382014461363,439.07891942423237,440.86904379383896
2.580000000000002,0.3645607175053055,1.4223958948569078,16.483936123367307,0.16719485299156656,6.226040121669698,0.0,0.526902862225303,1.8106155302380458,3.993688547976565,0.16384068217132663,-0.018873822916116854,0.0,377.69383588138425,377.14344051772525,375.78884429899074,377.827113203574
2.640000000000002,0.3972390958127467,1.5341099101305051,16.72423855946693,0.17728511714594486,6.225038945514212,0.0,0.5624593169279437,1.9140282988969577,4.0160425635594414,0.17565718841369896,-0.012635690539875993,0.0,431.96807425185295,432.4939249576926,432.23574274333356,433.2582841174195
2.700000000000002,0.43211887431933804,1.6523668585803346,16.966713066169437,0.18786123324555515,6.224075806186635,0.0,0.6002590937296424,2.028783133133613,4.065945580331745,0.17746248792249214,-0.0239524194048366,0.0,443.359755168339,442.4289734689336,441.5191218543748,441.69820032559653
2.760000000000002,0.4690922444194081,1.777088829407131,17.208932114538026,0.19820283135803152,6.2229853259472065,0.0,0.6322873017800688,2.1294270565093334,4.007950018608818,0.15947638604316292,-0.008587366856546584,0.0,406.880999632666,408.2544359934398,407.5013026434263,405.92142136662324
2.820000000000002,0.5082736827398197,1.908899515790353,17.45206055520769,0.2075240329833603,6.2226738380891184,0.0,0.6737673702055288,2.2650732779371476,4.095661929308913,0.14548888562969306,0.000857287564798602,0.0,455.8823812444238,456.6365819582358,455.46956170691124,454.3714960246264
2.880000000000002,0.5500435226975262,2.0493567325445383,17.70196905730537,0.21630155715673904,6.222790552987295,0.0,0.7185017446239498,2.4175815416505486,4.233725122303247,0.1478500766897919,0.00403708134356118,0.0,473.0532966291851,473.29807117328886,471.7707047572609,471.9716669630204
2.940000000000002,0.5944194643236074,2.1988846052405364,17.958936453367446,0.22511875961504924,6.2230683110801195,0.0,0.7606272742821325,2.567403749343344,4.331093462152663,0.1450991336655226,0.005788250809357761,0.0,461.48245848719966,461.6205950240757,462.3362124956085,462.1387167598713
3.000000000000002,0.6413317567940183,2.357634831490091,18.221977996205005,0.2336702355849649,6.223663560750619,0.0,0.803018795079014,2.7249573453808216,4.436133700554067,0.1368093428496743,0.01711663235986654,0.0,465.6296429129749,466.5150198034858,465.99447791165795,465.36381969209083
3.0600000000000023,0.6908883991555043,2.5264658020541964,18.493212339313153,0.2422617198835626,6.224924198514682,0.0,0.8486706933575894,2.903400357129835,4.603861867581631,0.1535945652415062,0.027839798526099996,0.0,485.81028799608504,486.61370833598534,486.2538478990603,487.52676253087105
3.1200000000000023,0.7426070014947003,2.703927682626034,18.76537657776015,0.2512533385108142,6.226275685315121,0.0,0.8751904406380502,3.0126442884096925,4.46854018389339,0.14110156369899818,0.008909913022904746,0.0,390.16089521319026,388.38926898378224,389.37868155314914,388.2324875613504
3.1800000000000024,0.7964422984694012,2.890440901235178,19.038643927638418,0.26006201850691113,6.226779850911658,0.0,0.9191914411349507,3.2051036761038683,4.639129077546977,0.15629500626148657,0.007368631591982444,0.0,489.39293924638525,489.27806410584463,488.94993676307695,490.09851816385327
3.2400000000000024,0.8529648060558489,3.088968224525728,19.323130653375422,0.26937114506299675,6.227177268767454,0.0,0.9647604811302619,3.4131637793527516,4.842254159984761,0.15276552099771715,0.00509030779147917,0.0,501.2789454287152,501.1132244020208,501.90672462548906,501.67020533529677
3.3000000000000025,0.9119888180948301,3.299125119288242,19.61593835849062,0.2784864668784923,6.227027955532007,0.0,1.002643464423426,3.592698229151674,4.917110363737254,0.15018157687839284,-0.025388319468936167,0.0,467.1199400415844,464.73672938954627,465.9969030657573,465.8154185907988
3.3600000000000025,0.9730654993016179,3.519098083864458,19.90929841351508,0.2872492383780134,6.22565207711102,0.0,1.0333556835625308,3.740335238989692,4.861338102052735,0.13614478522135232,-0.01842220503667521,0.0,424.3275128523986,424.9251543770322,426.0328540511731,424.8516153052746
3.4200000000000026,1.0362795123020772,3.749398738421611,20.203824850469022,0.2954152217913615,6.2244254302877575,0.0,1.0738440990555629,3.936835320693543,4.9551772600266215,0.13600954887570338,-0.02482970076578285,0.0,474.25181060532486,473.75936213375803,474.5455193018171,474.5509677296133
3.4800000000000026,1.1016164000724917,3.989991661448454,20.498563463670827,0.30368312010495657,6.223466839442585,0.0,1.1041419442717655,4.083459784606824,4.869375965333599,0.1411515777331209,-0.0024462650966631918,0.0,415.34983682302345,417.30873402927176,418.11497813752555,418.5816779873593
